ADES,year,avg_delay_departure,avg_delay_destination,avg_total_delay
LRTR,2017,346.3142857142857,264.74285714285713,611.0571428571428
EFKT,2015,85.71428571428571,267.14285714285717,352.85714285714283
EDDV,2017,207.17256637168143,177.65265486725664,384.82522123893807
EHGG,2017,304.38709677419354,328.5806451612903,632.9677419354839
EHEH,2017,-245.08333333333334,-40.5,-285.5833333333333
EGSS,2017,313.25131578947367,475.7184210526316,788.9697368421052
LFLX,2015,-449.0,-389.0,-838.0
EGNM,2017,243.37391304347827,235.43695652173912,478.8108695652174
LIPE,2017,389.5973451327434,355.87168141592923,745.4690265486726
LEBB,2017,294.803324099723,221.2853185595568,516.0886426592798
LYNI,2017,418.1515151515151,375.75757575757575,793.9090909090909
ELLX,2017,287.7909090909091,340.84181818181816,628.6327272727273
EFIV,2016,480.0,564.5,1044.5
EGMC,2017,-90.06756756756756,-138.76756756756757,-228.83513513513515
LIPH,2017,329.6111111111111,114.14814814814815,443.75925925925924
EDSB,2017,-522.0,992.0,470.0
EGAC,2017,336.4622641509434,183.5566037735849,520.0188679245283
EPMO,2017,54.90625,-242.796875,-187.890625
EDDE,2018,-600.0,-82.0,-682.0
LEMG,2017,396.246891651865,456.15541740674956,852.4023090586146
LOWI,2017,79.06696428571429,28.464285714285715,107.53125
EFHK,2017,369.14204545454544,347.78125,716.9232954545455
LIEA,2017,965.1071428571429,854.0714285714286,1819.1785714285713
LFAQ,2017,-540.0,-798.0,-1338.0
EKYT,2017,103.41921397379913,262.7860262008734,366.2052401746725
ENAL,2017,101.87765957446808,141.5212765957447,243.39893617021278
EDDE,2017,-720.0,-1872.0,-2592.0
LGTS,2017,616.6666666666666,528.3428571428572,1145.009523809524
EGCN,2017,172.98319327731093,469.2268907563025,642.2100840336135
EINN,2016,300.0,-18298.0,-17998.0
ESSD,2016,280.0,1313.0,1593.0
LETO,2018,-60.0,-515.0,-575.0
EBBR,2017,234.40747028862478,385.6876061120543,620.0950764006791
EKCH,2017,205.78126925446705,120.3271719038817,326.10844115834874
LFLS,2016,53.09090909090909,169.1818181818182,222.27272727272728
EHAM,2017,878.525,356.05,1234.575
EGPH,2017,251.76274944567626,328.27272727272725,580.0354767184035
EFKT,2017,64.83333333333333,219.29166666666666,284.125
LFLS,2017,795.2857142857143,865.8571428571429,1661.142857142857
LFLS,2015,-177.91666666666666,-43.416666666666664,-221.33333333333334
ENZV,2017,148.4406779661017,40.282485875706215,188.72316384180792
LROP,2017,513.572402044293,234.89608177172062,748.4684838160136
LFBD,2017,281.4357798165138,337.3761467889908,618.8119266055046
EIWF,2016,1054.0,230.0,1284.0
LFMP,2016,2160.0,2161.0,4321.0
EGPF,2017,253.42105263157896,551.1052631578947,804.5263157894736
EGUL,2015,984.0,1144.0,2128.0
EGBB,2017,322.8224085365854,-31.108993902439025,291.7134146341463
LFLL,2017,228.28775510204082,65.90816326530613,294.19591836734696
EFIV,2017,108.0,267.4,375.4
LHBP,2017,365.6,78.77548387096775,444.37548387096774
EDDS,2017,374.0764430577223,53.86895475819033,427.94539781591266
LPMA,2017,159.57777777777778,239.06666666666666,398.64444444444445
EFKS,2015,-456.0,-193.6,-649.6
EGGP,2017,156.31620553359684,-139.57312252964428,16.74308300395257
LFLB,2017,517.0769230769231,861.8461538461538,1378.923076923077
LICJ,2017,223.0,242.57692307692307,465.5769230769231
LFPB,2017,120.0,468.3,588.3
LFRN,2017,391.538961038961,414.31168831168833,805.8506493506494
EGPE,2017,155.25280898876406,73.83707865168539,229.08988764044943
LIRN,2017,399.8492647058824,430.10661764705884,829.9558823529412
EDVE,2016,160.0,-71.0,89.0
LIPO,2016,-480.0,-879.0,-1359.0
EGPK,2017,-210.0,-1286.0,-1496.0
LFQT,2017,-90.0,-559.0,-649.0
LPLA,2017,24.0,-989.6,-965.6
LBPD,2015,260.0,6.0,266.0
LFQQ,2018,-1080.0,-168.0,-1248.0
LEMD,2017,447.1175972927242,582.836717428088,1029.9543147208121
EFKS,2016,25.714285714285715,95.42857142857143,121.14285714285714
LFBZ,2016,2610.0,2645.0,5255.0
LEGE,2017,387.94835680751174,259.63380281690144,647.5821596244132
EGCN,2015,40.0,42.0,82.0
EDHL,2018,-1320.0,73.0,-1247.0
LEIB,2017,317.696269982238,177.22557726465365,494.9218472468917
LFLC,2017,233.2923076923077,381.0769230769231,614.3692307692307
EGVN,2017,1935.0,1339.0,3274.0
LBSF,2017,621.8461538461538,338.55183946488296,960.3979933110368
EBAW,2017,-642.0,-570.2727272727273,-1212.2727272727273
EGGW,2017,452.8006465517241,595.4558189655172,1048.2564655172414
EGSH,2017,42.011792452830186,-69.14386792452831,-27.132075471698112
ENCN,2017,195.27147766323023,296.29896907216494,491.5704467353952
LOWG,2017,235.85227272727272,298.10227272727275,533.9545454545455
LFSN,2017,-420.0,269.0,-151.0
LICZ,2017,540.0,-435.0,105.0
LFMN,2017,330.1909340659341,-287.1758241758242,43.01510989010989
LERS,2017,157.86904761904762,-11.642857142857142,146.22619047619048
LFBE,2017,84.21428571428571,-41.464285714285715,42.75
LFOK,2017,1095.0,1047.75,2142.75
LICT,2017,610.9428571428572,553.1714285714286,1164.1142857142856
EGLF,2018,-84.0,-72.8,-156.8
EPLB,2017,387.8235294117647,397.8529411764706,785.6764705882352
ESND,2018,1080.0,2305.0,3385.0
LWOH,2018,991.1923076923077,691.8461538461538,1683.0384615384614
LATI,2016,-120.0,-400.0,-520.0
LFML,2017,643.106334841629,172.81447963800906,815.920814479638
ENVA,2017,135.48852459016393,297.8524590163934,433.34098360655736
LIMJ,2017,447.91,505.03,952.94
BIKF,2017,478.26756756756754,234.82162162162163,713.0891891891891
LFJR,2017,960.0,886.0,1846.0
EGLF,2019,276.0,434.6,710.6
EDDN,2017,308.70617283950617,406.4691358024691,715.1753086419753
LFBH,2017,-153.0,69.0,-84.0
LIPX,2017,358.19718309859155,585.5211267605633,943.7183098591549
LBBG,2019,1277.8918918918919,478.7027027027027,1756.5945945945946
EGNT,2017,147.44866920152091,303.851711026616,451.3003802281369
ESOE,2018,393.0,-33.0,360.0
ESSA,2017,325.6423550087873,395.8681898066784,721.5105448154658
LIML,2017,283.4398073836276,397.4927768860353,680.9325842696629
EFKS,2017,220.0,481.0,701.0
EDLP,2017,842.0,1148.4,1990.4
LIRQ,2017,440.5781584582441,661.9186295503212,1102.4967880085653
LQTZ,2017,580.7368421052631,659.578947368421,1240.3157894736842
LFMH,2019,660.0,382.0,1042.0
LSGS,2017,-240.0,-630.0,-870.0
EHRD,2017,-97.64285714285714,-223.45238095238096,-321.0952380952381
EDFH,2017,626.2,661.8,1288.0
LPPR,2017,487.2373949579832,419.0924369747899,906.3298319327731
EYSA,2017,-480.0,-329.0,-809.0
LDSP,2017,397.77358490566036,420.4339622641509,818.2075471698113
EGHI,2017,149.04698972099854,175.87518355359765,324.92217327459616
EDDC,2017,120.64347826086957,229.36521739130436,350.0086956521739
EGTE,2017,196.3,-167.0,29.3
EFRO,2016,137.14285714285714,387.14285714285717,524.2857142857143
LIPZ,2017,334.84818481848185,112.23597359735973,447.08415841584156
LBWN,2015,1020.0,980.0,2000.0
LSGG,2017,432.1732124874119,122.94662638469285,555.1198388721048
ESSL,2017,171.9780564263323,288.0344827586207,460.01253918495297
LFPB,2018,449.1111111111111,597.0,1046.111111111111
LEPA,2017,456.2266401590457,438.286282306163,894.5129224652087
LPPS,2015,-120.0,4318.0,4198.0
EGGD,2017,352.61503067484665,414.6365030674847,767.2515337423313
LGAV,2017,535.3365200764819,219.25621414913957,754.5927342256214
EETN,2017,280.168776371308,115.12658227848101,395.295358649789
LEZL,2017,392.01554404145077,371.7046632124352,763.720207253886
LFSB,2017,220.9169014084507,-133.09718309859156,87.81971830985916
LEXJ,2019,1198.0,3945.0,5143.0
EGPD,2017,154.69037656903765,208.39539748953976,363.0857740585774
EICK,2017,182.83009708737865,200.88834951456312,383.71844660194176
LEST,2017,452.3076923076923,413.61538461538464,865.9230769230769
LDZA,2017,508.2008733624454,617.9563318777292,1126.1572052401746
EGKB,2017,-60.0,365.0,305.0
LFOB,2019,-420.0,-3208.0,-3628.0
BIAR,2019,156.0,86.8,242.8
LPBJ,2019,1200.0,1371.0,2571.0
LRSB,2019,360.0,574.0,934.0
EDDR,2019,-180.0,79.0,-101.0
LEVD,2019,600.0,648.5,1248.5
LFBT,2019,495.0,427.5,922.5
EGSC,2019,1035.0,1665.5,2700.5
LGSK,2019,48.75,105.5625,154.3125
LOXZ,2019,630.0,2984.0,3614.0
ENOL,2019,900.0,422.0,1322.0
EGJJ,2019,443.0,-270.0,173.0
EHWO,2016,1168.0,1343.0,2511.0
LDSB,2019,1652.625,1852.0,3504.625
LFRT,2016,300.0,534.0,834.0
LFRC,2019,120.0,1248.0,1368.0
LFQQ,2019,-120.0,-319.0,-439.0
LPPD,2019,986.6666666666666,973.7777777777778,1960.4444444444443
LEVX,2019,960.0,1495.0,2455.0
LGSA,2019,535.6415094339623,547.811320754717,1083.4528301886792
LGMT,2019,919.3157894736842,380.94736842105266,1300.2631578947369
LWOH,2019,986.7551020408164,835.0204081632653,1821.7755102040817
LGZA,2019,473.70175438596493,496.2163742690058,969.9181286549708
ENSB,2019,1920.0,1228.0,3148.0
EBCI,2016,370.0,626.0,996.0
LEAS,2019,-120.0,1145.0,1025.0
LGKO,2019,545.3236714975845,415.58937198067633,960.9130434782609
LFBI,2019,180.0,875.0,1055.0
LGKF,2019,405.8095238095238,284.5238095238095,690.3333333333334
LGKC,2019,64.5,-56.125,8.375
ENDU,2019,510.0,488.0,998.0
LGKL,2019,289.77777777777777,387.8888888888889,677.6666666666666
LPLA,2019,360.0,609.4285714285714,969.4285714285714
EGNO,2019,660.0,877.0,1537.0
LGSR,2019,488.4848484848485,500.75757575757575,989.2424242424242
LEAM,2019,307.44,19.28,326.72
LDZD,2019,539.2647058823529,495.6764705882353,1034.9411764705883
LEVD,2015,600.0,729.0,1329.0
LGKP,2019,180.0,807.8888888888889,987.8888888888889
LFOH,2019,223.0,487.0,710.0
LEMH,2019,503.94117647058823,138.41176470588235,642.3529411764706
LIEE,2019,680.421052631579,350.94736842105266,1031.3684210526317
LIEA,2019,741.6,294.24,1035.84
EDDC,2015,-120.0,198.0,78.0
LGKR,2019,496.949494949495,290.19191919191917,787.1414141414141
LIMP,2016,900.0,1396.0,2296.0
EBOS,2019,510.0,791.0,1301.0
LICJ,2019,144.52941176470588,-28.058823529411764,116.47058823529412
LFRM,2019,-60.0,201.5,141.5
EGNR,2019,180.0,884.0,1064.0
LERS,2019,570.6666666666666,425.15,995.8166666666667
LDRI,2019,1015.8333333333334,848.5555555555555,1864.388888888889
ESMX,2016,-359.0,459.0,100.0
EDOP,2016,75.0,158.0,233.0
LGBL,2019,-170.0,-218.0,-388.0
LFLX,2016,-1020.0,-1524.0,-2544.0
LKPD,2019,720.0,3882.0,4602.0
LFTH,2019,521.2857142857143,409.6,930.8857142857142
EPZG,2019,-1020.0,-1168.0,-2188.0
LGSM,2019,132.3846153846154,105.58974358974359,237.97435897435898
EPLL,2019,1094.0,1195.0,2289.0
LDPL,2019,826.5573770491803,303.78688524590166,1130.344262295082
LICA,2019,292.22222222222223,-103.44444444444444,188.77777777777777
LZKZ,2019,120.0,-179.0,-59.0
EGDX,2015,-480.0,-649.0,-1129.0
LGPZ,2019,518.536231884058,314.0,832.536231884058
LETO,2019,-240.0,-697.0,-937.0
LFPB,2019,1620.0,2085.0,3705.0
LGRP,2019,1005.3237410071943,743.2302158273382,1748.5539568345323
ENBO,2019,0.0,-1846.0,-1846.0
EIWF,2015,1380.0,1580.0,2960.0
LGMK,2019,458.57142857142856,350.5357142857143,809.1071428571429
LICT,2019,882.0,209.7,1091.7
EGJB,2019,-174.54545454545453,-220.9090909090909,-395.45454545454544
LPAZ,2015,780.0,901.0,1681.0
EGWU,2016,1080.0,1564.0,2644.0
LFBL,2019,240.0,-3.0,237.0
LGKP,2017,166.66666666666666,379.8333333333333,546.5
LICA,2017,629.0,2720.0,3349.0
ESOH,2018,-422.5,-323.0,-745.5
LGKO,2018,1179.9543147208121,945.3350253807107,2125.289340101523
LGSR,2017,567.6923076923077,490.4230769230769,1058.1153846153845
LZIB,2018,949.7647058823529,730.0,1679.764705882353
LFBT,2018,739.9090909090909,836.8181818181819,1576.7272727272727
LYTV,2017,-300.0,-430.77777777777777,-730.7777777777778
EKRN,2018,1050.0,598.25,1648.25
ETNG,2017,1200.0,1013.0,2213.0
LGSR,2018,880.0,610.2424242424242,1490.2424242424242
EDVK,2018,324.0,139.0,463.0
LGZA,2017,396.88429752066116,473.1735537190083,870.0578512396694
EBCI,2017,1494.0,1385.0,2879.0
LEAM,2017,315.09090909090907,74.5909090909091,389.6818181818182
EGSC,2017,140.0,238.33333333333334,378.3333333333333
LIPO,2018,422.0,326.6666666666667,748.6666666666666
LGSK,2017,18.94736842105263,-49.89473684210526,-30.94736842105263
LGKC,2018,291.5,-1.375,290.125
LGKF,2018,298.59090909090907,70.31818181818181,368.90909090909093
LDSB,2018,1090.875,1236.625,2327.5
ESNZ,2017,1806.0,2259.0,4065.0
LWOH,2017,476.3333333333333,445.9583333333333,922.2916666666666
EDDR,2018,120.0,262.0,382.0
EHWO,2017,1020.0,1082.0,2102.0
LGKF,2017,74.28571428571429,-112.71428571428571,-38.42857142857143
LFKJ,2017,228.0,139.72,367.72
LFRM,2018,90.0,247.5,337.5
LIEE,2017,300.0,51.54545454545455,351.54545454545456
EHLE,2018,480.0,-336.0,144.0
EKKA,2018,37.0,-205.5,-168.5
LGKL,2018,360.0,391.875,751.875
EGJJ,2017,30.0,209.0,239.0
LEVD,2018,-300.0,-318.0,-618.0
LOXZ,2018,132.5,202.0,334.5
LGKP,2018,706.84,718.96,1425.8
ESNS,2018,-204.2,77.8,-126.4
LFOK,2018,-8.571428571428571,-688.4285714285714,-697.0
ESGT,2017,2760.0,2645.0,5405.0
LFAQ,2018,0.0,212.0,212.0
LGMT,2018,954.6808510638298,459.3829787234043,1414.063829787234
EBAW,2018,135.0,182.5,317.5
ESNS,2017,770.0,957.8333333333334,1727.8333333333333
ENBO,2017,-660.0,-556.0,-1216.0
LKMT,2018,-280.3333333333333,-720.6666666666666,-1001.0
EGJJ,2018,1522.0,1407.0,2929.0
LATI,2017,276.9230769230769,73.42307692307692,350.34615384615387
LFSG,2018,900.0,359.0,1259.0
LYTV,2018,-780.0,-864.0,-1644.0
LIPR,2017,600.0,2721.0,3321.0
LIEE,2018,544.5217391304348,199.34782608695653,743.8695652173913
LFBT,2017,273.3333333333333,141.88888888888889,415.22222222222223
LGSM,2017,-24.11627906976744,-170.04651162790697,-194.1627906976744
LGRP,2018,793.95,366.15,1160.1
LGBL,2018,573.3333333333334,-77.55555555555556,495.77777777777777
LFJL,2018,480.0,295.0,775.0
LGIR,2017,754.8428093645485,507.4448160535117,1262.28762541806
EKAH,2017,-300.0,2909.0,2609.0
LPLA,2018,412.5,381.0,793.5
LFRT,2017,-480.0,-207.0,-687.0
EDOP,2018,-120.0,-525.5,-645.5
ENAT,2017,0.0,-1160.0,-1160.0
LGRP,2017,494.344,284.344,778.688
EGKB,2018,420.0,581.0,1001.0
LDDU,2017,335.2156862745098,105.68627450980392,440.9019607843137
EDHI,2017,-660.0,-1283.0,-1943.0
LGPZ,2017,101.203125,109.8125,211.015625
ESGT,2018,960.0,1666.0,2626.0
EDTY,2018,-271.0,-891.0,-1162.0
EKSB,2018,-900.0,-967.0,-1867.0
ENSB,2018,2820.0,2476.0,5296.0
EDVK,2017,132.5,213.0,345.5
EGHL,2018,-180.0,-99.5,-279.5
EDDR,2017,-840.0,-1112.0,-1952.0
EKEB,2018,20.0,-93.66666666666667,-73.66666666666667
LEAM,2018,413.1923076923077,218.3846153846154,631.5769230769231
LPPS,2017,-420.0,1302.5,882.5
LGMK,2018,519.9411764705883,530.8235294117648,1050.764705882353
LICA,2018,157.44444444444446,-419.22222222222223,-261.77777777777777
LFTH,2018,422.64285714285717,180.32142857142858,602.9642857142857
LGBL,2017,-354.0,-512.1,-866.1
LGKC,2017,-13.333333333333334,-127.77777777777777,-141.11111111111111
ESSD,2018,0.0,1330.0,1330.0
LGKR,2017,197.69607843137254,161.5,359.19607843137254
LDPL,2017,412.6969696969697,308.57575757575756,721.2727272727273
LRSB,2017,180.0,965.0,1145.0
LPPD,2017,157.5,34.375,191.875
LGPZ,2018,264.6507936507937,192.20634920634922,456.85714285714283
EHWO,2018,-49.0,-49.333333333333336,-98.33333333333333
LFBI,2017,264.0,-15.0,249.0
LGZA,2018,434.82312925170066,353.7891156462585,788.6122448979592
LEMH,2018,425.6363636363636,-79.57575757575758,346.06060606060606
EGNH,2017,225.0,-16.5,208.5
LEVX,2017,2296.0,2468.0,4764.0
LFKJ,2018,174.2941176470588,33.588235294117645,207.88235294117646
LIBP,2018,630.0,691.0,1321.0
LRCK,2018,1636.0,439.0,2075.0
LPPD,2018,1350.0,805.75,2155.75
LEMH,2017,278.4848484848485,-38.15151515151515,240.33333333333334
LDRI,2018,-240.0,-551.0,-791.0
LGSM,2018,277.7741935483871,164.46774193548387,442.241935483871
LFSD,2017,120.0,364.0,484.0
LGSK,2018,230.0,148.38888888888889,378.3888888888889
LDPL,2018,723.074074074074,550.8333333333334,1273.9074074074074
EGJB,2018,961.625,624.5,1586.125
LICT,2018,60.0,-241.33333333333334,-181.33333333333334
LEVD,2017,2340.0,2279.0,4619.0
LOWL,2018,5360.0,642.0,6002.0
LGMT,2017,227.27272727272728,83.39393939393939,310.6666666666667
EDSB,2018,1440.0,1633.0,3073.0
LGKO,2017,406.74175824175825,313.3791208791209,720.1208791208791
LGKL,2017,516.9230769230769,340.9230769230769,857.8461538461538
EDLV,2017,60.0,119.0,179.0
LIPQ,2017,-1680.0,-1734.0,-3414.0
LGMK,2017,225.88235294117646,296.8235294117647,522.7058823529412
LFTH,2017,499.56,327.96,827.52
